SENARAI SEKOLAH RENDAH DAN MENENGAH SEPERTI PADA 31 JANUARI 2020,,,,,,,,,,,,,,,,,,,,
BIL,NEGERI,PPD,PERINGKAT,JENIS/LABEL,KODSEKOLAH,NAMASEKOLAH,ALAMATSURAT,POSKODSURAT,BANDARSURAT,NOTELEFON,NOFAX,EMAIL,LOKASI,BANTUAN,MURID,GURU,PRASEKOLAH,INTEGRASI,KOORDINATXX,KOORDINATYY
9590,SARAWAK,PPD SIMUNJAN,Rendah,SK,YBB8332,SEKOLAH KEBANGSAAN MUDING,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,94800,SIMUNJAN,TIADA,TIADA,YBB8332@moe.edu.my,Luar Bandar,SK,42,10,TIADA,TIADA,111.0259438,1.2713057
9591,SARAWAK,PPD SIMUNJAN,Rendah,SK,YBB8333,SEKOLAH KEBANGSAAN TUBA,D/A PEJABAT PENDIDIKAN DAERAH SIMUNJAN,94800,SIMUNJAN,TIADA,TIADA,YBB8333@moe.edu.my,Luar Bandar,SK,51,12,TIADA,TIADA,111.0117817,1.338322
9592,SARAWAK,PPD SIMUNJAN,Rendah,SK,YBB8334,SEKOLAH KEBANGSAAN BULAN JERAGAM,KAMPUNG BULAN/JERAGAM,94850,SEBUYAU,TIADA,TIADA,YBB8334@moe.edu.my,Luar Bandar,SK,49,11,TIADA,TIADA,110.9034,1.5025833
9593,SARAWAK,PPD SIMUNJAN,Rendah,SK,YBB8335,SEKOLAH KEBANGSAAN LUNYING,KPG LUNYING,94850,SEBUYAU,TIADA,TIADA,YBB8335@moe.edu.my,Luar Bandar,SK,44,10,TIADA,TIADA,110.85,1.483333
9594,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9101,SEKOLAH KEBANGSAAN LABANG,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9101@moe.edu.my,Luar Bandar,SK,84,18,TIADA,TIADA,113.4908333,3.258583333
9595,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9102,SEKOLAH KEBANGSAAN KUALA BINYO,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9102@moe.edu.my,Luar Bandar,SK,24,11,TIADA,TIADA,113.4583333,3.025983333
9596,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9104,SEKOLAH KEBANGSAAN SG SEBUNGAN,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9104@moe.edu.my,Luar Bandar,SK,65,14,TIADA,TIADA,113.3569333,3.200733333
9597,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9105,SEKOLAH KEBANGSAAN SG GENAAN,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9105@moe.edu.my,Luar Bandar,SK,19,9,TIADA,TIADA,113.3757667,3.024483333
9598,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9106,SEKOLAH KEBANGSAAN SG. SENGIAN LABANG,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9106@moe.edu.my,Luar Bandar,SK,100,12,TIADA,TIADA,113.505816,3.396963
9599,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9107,SEKOLAH KEBANGSAAN HERMANUS ASSAN,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9107@moe.edu.my,Luar Bandar,SK,49,12,TIADA,TIADA,113.2248167,3.041566667
9600,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9108,SEKOLAH KEBANGSAAN KUALA KEBULU,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9108@moe.edu.my,Luar Bandar,SK,40,14,TIADA,TIADA,113.7972667,3.244083333
9601,SARAWAK,PPD BINTULU,Rendah,SK,YBB9109,SEKOLAH KEBANGSAAN SG SILAS,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,TIADA,TIADA,YBB9109@moe.edu.my,Luar Bandar,SK,39,10,TIADA,TIADA,113.1352167,3.087616667
9602,SARAWAK,PPD BINTULU,Rendah,SK,YBB9110,SEKOLAH KEBANGSAAN SG. TISANG,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,TIADA,TIADA,YBB9110@moe.edu.my,Bandar,SK,465,28,TIADA,TIADA,113.12945,3.203066667
9603,SARAWAK,PPD BINTULU,Rendah,SK,YBB9111,SEKOLAH KEBANGSAAN SG KEM BATU 18,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,TIADA,TIADA,YBB9111@moe.edu.my,Bandar,SK,643,35,TIADA,TIADA,113.25415,3.238866667
9604,SARAWAK,PPD BINTULU,Rendah,SK,YBB9112,SEKOLAH KEBANGSAAN SG SELAD,"KM35, Jalan Bintulu- Kuala Tatau",97000,Bintulu,TIADA,TIADA,YBB9112@moe.edu.my,Luar Bandar,SK,132,13,TIADA,TIADA,112.9565,3.128083333
9605,SARAWAK,PPD BINTULU,Rendah,SK,YBB9113,SEKOLAH KEBANGSAAN ULU SEGAN,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,0138261683,TIADA,YBB9113@moe.edu.my,Luar Bandar,SK,279,17,TIADA,TIADA,113.0631667,3.0898
9606,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9114,SEKOLAH KEBANGSAAN KUALA SIGU,"D/A PEJABAT PENDIDIKAN DAERAH SEBAUH, KM 1, JALAN SEBAUH/BINTULU",97100,"SEBAUH, BINTULU",TIADA,TIADA,YBB9114@moe.edu.my,Luar Bandar,SK,24,9,TIADA,TIADA,113.5548167,3.008933333
9607,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9201,SEKOLAH KEBANGSAAN RH TAYAI,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9201@moe.edu.my,Luar Bandar,SK,85,12,TIADA,TIADA,112.9873667,2.848066667
9608,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9202,SEKOLAH KEBANGSAAN KUALA SERUPAI,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9202@moe.edu.my,Luar Bandar,SK,76,13,TIADA,TIADA,113.0851,2.731233333
9609,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9203,SEKOLAH KEBANGSAAN RUMAH KESENG,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9203@moe.edu.my,Luar Bandar,SK,116,15,TIADA,TIADA,113.077812,2.734911
9610,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9204,SEKOLAH KEBANGSAAN RUMAH BARRAU,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9204@moe.edu.my,Luar Bandar,SK,40,12,TIADA,TIADA,112.9665,2.725983333
9611,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9205,SEKOLAH KEBANGSAAN SANGAN IBAN,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9205@moe.edu.my,Luar Bandar,SK,110,13,TIADA,TIADA,112.9762333,2.76515
9612,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9206,SEKOLAH KEBANGSAAN KUALA ANNAU,"KUALA ANNAU, SUNGAI ANAP",97200,TATAU,0132769742,TIADA,YBB9206@moe.edu.my,Luar Bandar,SK,54,11,TIADA,TIADA,112.8294833,2.9349
9613,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9207,SEKOLAH KEBANGSAAN KUALA MUPUT,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97000,"TATAU, BINTULU",TIADA,TIADA,YBB9207@moe.edu.my,Luar Bandar,SK,92,14,TIADA,TIADA,112.9704,2.6208
9614,SARAWAK,PPD BINTULU,Rendah,SK,YBB9208,SEKOLAH KEBANGSAAN SG SETIAM,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,TIADA,TIADA,YBB9208@moe.edu.my,Luar Bandar,SK,203,16,TIADA,TIADA,112.9252833,3.104483333
9615,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9209,SEKOLAH KEBANGSAAN SG. BAGIAN,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9209@moe.edu.my,Luar Bandar,SK,60,15,TIADA,TIADA,112.9410167,2.848116667
9616,SARAWAK,PPD TATAU/SEBAUH,Rendah,SK,YBB9210,SEKOLAH KEBANGSAAN NG TAU,"D/A PEJABAT PENDIDIKAN DAERAH TATAU, JALAN KAMPUNG DAGANG",97200,"TATAU, BINTULU",TIADA,TIADA,YBB9210@moe.edu.my,Luar Bandar,SK,114,15,TIADA,TIADA,113.0334667,2.544533333
9617,SARAWAK,PPD BINTULU,Rendah,SK,YBB9211,SEKOLAH KEBANGSAAN SG. SETULAN,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,TIADA,TIADA,YBB9211@moe.edu.my,Luar Bandar,SK,57,11,TIADA,TIADA,112.8659667,3.09505
9618,SARAWAK,PPD KUCHING,Rendah,SJKC,YBC1201,SEKOLAH JENIS KEBANGSAAN (CINA) SG APONG,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,082333994,082333994,YBC1201@moe.edu.my,Bandar,SK,413,37,TIADA,TIADA,110.3827,1.5444
9619,SARAWAK,PPD KUCHING,Rendah,SJKC,YBC1202,SEKOLAH JENIS KEBANGSAAN (CINA) BINTAWA,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,082333187,082481784,YBC1202@moe.edu.my,Bandar,SK,352,37,ADA,ADA,110.3827167,1.570366667
9620,SARAWAK,PPD KUCHING,Rendah,SJKC,YBC1302,SEKOLAH JENIS KEBANGSAAN (CINA) STAMPIN,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,TIADA,TIADA,YBC1302@moe.edu.my,Bandar,SK,870,46,TIADA,TIADA,110.3530333,1.5129
9621,SARAWAK,PPD PADAWAN,Rendah,SJKC,YBC1303,SEKOLAH JENIS KEBANGSAAN (CINA) SG TENGAH,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,082640185,082640108,YBC1303@moe.edu.my,Luar Bandar,SK,132,15,TIADA,TIADA,110.337056,1.490754
9622,SARAWAK,PPD PADAWAN,Rendah,SJKC,YBC1304,SEKOLAH JENIS KEBANGSAAN (CINA) BERATOK,"BATU21, JALAN KUCHING/SERIAN",94200,KUCHING,082863040,082863040,YBC1304@moe.edu.my,Luar Bandar,SK,236,19,TIADA,TIADA,110.40773,1.311859
9623,SARAWAK,PPD PADAWAN,Rendah,SJKC,YBC1305,SEKOLAH JENIS KEBANGSAAN (CINA) TAPAH,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,082867415,082867415,YBC1305@moe.edu.my,Luar Bandar,SK,342,29,TIADA,TIADA,110.412415,1.296596
9624,SARAWAK,PPD SIBU,Rendah,SJKC,YBC3101,SEKOLAH JENIS KEBANGSAAN (CINA) TAMAN RAJANG,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,084333320,084333340,YBC3101@moe.edu.my,Bandar,SK,784,50,TIADA,TIADA,111.83715,2.30885
9625,SARAWAK,PPD SIBU,Rendah,SJKC,YBC3201,SEKOLAH JENIS KEBANGSAAN (CINA) SANG MING,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,084352013,084352013,YBC3201@moe.edu.my,Luar Bandar,SK,119,18,TIADA,TIADA,112,2.2860028
9626,SARAWAK,PPD MIRI,Rendah,SJKC,YBC4101,SEKOLAH JENIS KEBANGSAAN (CINA) NORTH,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,085436671,085436671,ybc4101@moe.edu.my,Bandar,SK,445,31,TIADA,TIADA,113.9922,4.39545
9627,SARAWAK,PPD MIRI,Rendah,SJKC,YBC4103,SEKOLAH JENIS KEBANGSAAN (CINA) TUKAU,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,085414937,TIADA,ybc4103@moe.edu.my,Bandar,SK,172,17,TIADA,TIADA,113.9579667,4.302616667
9628,SARAWAK,PPD BARAM,Rendah,SJKC,YBC4302,SEKOLAH JENIS KEBANGSAAN SUNGAI JAONG MARUDI,P.O.BOX 61,98050,"MARUDI, BARAM",085755219,085756931,YBC4302@moe.edu.my,Luar Bandar,SK,209,25,TIADA,TIADA,114.33,4.18
9629,SARAWAK,PPD MIRI,Rendah,SJKC,YBC4303,SEKOLAH JENIS KEBANGSAAN (CINA) HUA KWONG,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,TIADA,TIADA,ybc4303@moe.edu.my,Luar Bandar,SK,106,16,TIADA,TIADA,114.1030222,3.9755333
9630,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6101,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HIEN,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,TIADA,TIADA,YBC6101@moe.edu.my,Luar Bandar,SK,70,13,TIADA,TIADA,111.50655,2.00225
9631,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6102,SEKOLAH JENIS KEBANGSAAN (CINA) TIONG HO,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,084671632,084671632,YBC6102@moe.edu.my,Luar Bandar,SK,66,13,TIADA,TIADA,111.5113528,2.0353222
9632,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6103,SEKOLAH JENIS KEBANGSAAN (CINA) SZE LU,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,084671735,TIADA,YBC6103@moe.edu.my,Luar Bandar,SK,50,13,TIADA,TIADA,111.51,2.06
9633,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6104,SEKOLAH JENIS KEBANGSAAN (CINA) MINAR,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,TIADA,TIADA,YBC6104@moe.edu.my,Luar Bandar,SK,32,10,TIADA,TIADA,111.5625167,2.06265
9634,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6105,SEKOLAH JENIS KEBANGSAAN (CINA) NAM KIEW,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,TIADA,TIADA,YBC6105@moe.edu.my,Luar Bandar,SK,34,12,TIADA,TIADA,111.6052833,2.03515
9635,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6106,SEKOLAH JENIS KEBANGSAAN (CINA) SU LOK,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,084653154,TIADA,YBC6106@moe.edu.my,Luar Bandar,SK,61,13,TIADA,TIADA,111.5037,2.098716667
9636,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6107,SEKOLAH JENIS KEBANGSAAN (CINA) KIEW MANG,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,TIADA,TIADA,YBC6107@moe.edu.my,Luar Bandar,SK,47,11,TIADA,TIADA,111.486631,2.03038
9637,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6108,SEKOLAH JENIS KEBANGSAAN (CINA) HUA KEE,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,TIADA,TIADA,YBC6108@moe.edu.my,Luar Bandar,SK,29,10,TIADA,TIADA,111.5871833,2.0140333
9638,SARAWAK,PPD SARIKEI,Rendah,SJKC,YBC6109,SEKOLAH JENIS KEBANGSAAN (CINA) HUA NAM,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,TIADA,TIADA,YBC6109@moe.edu.my,Luar Bandar,SK,41,10,TIADA,TIADA,111.561851,2.11083
9639,SARAWAK,PPD DARO,Rendah,SJKC,YBC6401,SEKOLAH KEBANGSAAN CAMPORAN,D/A PEJABAT PENDIDIKAN DAERAH DARO,96200,DARO,084823299,084823299,YBC6401@moe.edu.my,Luar Bandar,SK,446,47,TIADA,TIADA,111.431389,2.513056
9640,SARAWAK,PPD SERIAN,Rendah,SJKC,YBC8201,SEKOLAH JENIS KEBANGSAAN (CINA) SG MENYAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBC8201@moe.edu.my,Luar Bandar,SK,283,27,TIADA,TIADA,110.71,1.04
9641,SARAWAK,PPD SERIAN,Rendah,SJKC,YBC8202,SEKOLAH JENIS KEBANGSAAN (CINA) PANGKALAN BEDUP,"BATU 7, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBC8202@moe.edu.my,Luar Bandar,SK,71,12,TIADA,TIADA,110.352859,1.011033
9642,SARAWAK,PPD BINTULU,Rendah,SJKC,YBC9101,SEKOLAH JENIS KEBANGSAAN (CINA) SEBIEW CHINESE,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,086333681,086333681,YBC9101@moe.edu.my,Bandar,SK,1048,65,TIADA,TIADA,113.084167,3.199267
9643,SARAWAK,PPD BINTULU,Rendah,SJKC,YBC9102,SEKOLAH JENIS KEBANGSAAN (CINA) KAI MING,"KM 12, JALAN BINTULU TATAU",97012,BINTULU,TIADA,TIADA,YBC9102@moe.edu.my,Luar Bandar,SBK,306,20,TIADA,TIADA,113.095423,3.16874
9644,SARAWAK,PPD BAU,Rendah,SK,YBE1101,SEKOLAH KEBANGSAAN PODAM,D/A PEJABAT PENDIDIKAN DAERAH BAU,94000,BAU,TIADA,TIADA,YBE1101@moe.edu.my,Luar Bandar,SK,67,13,TIADA,TIADA,110.2122667,1.425816667
9645,SARAWAK,PPD BAU,Rendah,SK,YBE1102,SEKOLAH KEBANGSAAN STASS,D/A PEJABAT PENDIDIKAN DAERAH BAU,94000,BAU,TIADA,TIADA,YBE1102@moe.edu.my,Luar Bandar,SK,87,12,TIADA,TIADA,109.9838333,1.394016667
9646,SARAWAK,PPD BAU,Rendah,SK,YBE1103,SEKOLAH KEBANGSAAN SERASOT,D/A PEJABAT PENDIDIKAN DAERAH BAU,94000,BAU,TIADA,TIADA,YBE1103@moe.edu.my,Luar Bandar,SK,120,16,TIADA,TIADA,110.0472833,1.38095
9647,SARAWAK,PPD KUCHING,Rendah,SK,YBE1202,SEKOLAH KEBANGSAAN LUMBA KUDA,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,082257100,082257152,YBE1202@moe.edu.my,Bandar,SK,301,45,ADA,ADA,110.3612,1.548567
9648,SARAWAK,PPD KUCHING,Rendah,SK,YBE1203,SEKOLAH KEBANGSAAN COMBINED,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,082240580,082240580,YBE1203@moe.edu.my,Bandar,SK,393,42,ADA,ADA,110.3239,1.5484
9649,SARAWAK,PPD KUCHING,Rendah,SK,YBE1301,SEKOLAH KEBANGSAAN BUNTAL,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,082846015,082846169,YBE1301@moe.edu.my,Luar Bandar,SK,454,43,ADA,ADA,110.37072,1.700131
9650,SARAWAK,PPD KUCHING,Rendah,SK,YBE1304,SEKOLAH KEBANGSAAN BAKO,JALAN BAKO,93050,KUCHING,082370126,TIADA,YBE1304@moe.edu.my,Luar Bandar,SK,333,30,TIADA,TIADA,110.4261884,1.6635056
9651,SARAWAK,PPD PADAWAN,Rendah,SK,YBE1308,SEKOLAH KEBANGSAAN LANDEH,"KAMPUNG LANDEH, JALAN LANDEH, KOTA PADAWAN",93250,KUCHING,082656108,082656109,YBE1308@moe.edu.my,Luar Bandar,SK,363,29,TIADA,TIADA,110.32449,1.421747
9652,SARAWAK,PPD KUCHING,Rendah,SK,YBE1313,SEKOLAH KEBANGSAAN PAJAR SEJINGKAT,JALAN BAKO  PETRA JAYA,93050,KUCHING,082432572,082432063,YBE1313@moe.edu.my,Bandar,SK,580,53,ADA,ADA,110.4364333,1.594766667
9653,SARAWAK,PPD PADAWAN,Rendah,SK,YBE1321,SEKOLAH KEBANGSAAN STAPOK,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,082681233,082682589,YBE1321@moe.edu.my,Bandar,SK,632,50,ADA,ADA,110.289483,1.51285
9654,SARAWAK,PPD KUCHING,Rendah,SK,YBE1324,SEKOLAH KEBANGSAAN KPG SENARI,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,082439877,082439877,YBE1324@moe.edu.my,Bandar,SK,159,17,TIADA,TIADA,110.4497833,1.621283333
9655,SARAWAK,PPD SAMARAHAN,Rendah,SK,YBE1327,SEKOLAH KEBANGSAAN BELIONG,"D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD. MUSA",94300,KOTA SAMARAHAN,082376414,TIADA,YBE1327@moe.edu.my,Luar Bandar,SK,61,12,TIADA,TIADA,110.5,1.57
9656,SARAWAK,PPD PADAWAN,Rendah,SK,YBE1341,SEKOLAH KEBANGSAAN BINYU,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,TIADA,TIADA,YBE1341@moe.edu.my,Luar Bandar,SK,76,12,TIADA,TIADA,110.423396,1.502961
9657,SARAWAK,PPD PADAWAN,Rendah,SK,YBE1342,SEKOLAH KEBANGSAAN JALAN HAJI BAKI,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,082612450,082612450,YBE1342@moe.edu.my,Bandar,SK,317,32,TIADA,TIADA,110.322717,1.47425
9658,SARAWAK,PPD KUCHING,Rendah,SK,YBE1345,SEKOLAH KEBANGSAAN MATU BARU,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,082370030,082370150,YBE1345@moe.edu.my,Bandar,SK,610,57,ADA,ADA,110.3778167,1.55995
9659,SARAWAK,PPD LUNDU,Rendah,SK,YBE1401,SEKOLAH KEBANGSAAN BUMIPUTERA,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,082735136,082734186,YBE1401@moe.edu.my,Luar Bandar,SK,401,42,ADA,ADA,109.853433,1.674383
9660,SARAWAK,PPD LUNDU,Rendah,SK,YBE1402,SEKOLAH KEBANGSAAN RAMBUNGAN,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,082375703,TIADA,YBE1402@moe.edu.my,Luar Bandar,SK,69,14,TIADA,TIADA,110.1173167,1.69125
9661,SARAWAK,PPD SIBU,Rendah,SK,YBE3101,SEKOLAH KEBANGSAAN ABANG ALI,JLN KPG. BAHARU,96000,SIBU,084332170,084332170,YBE3101@moe.edu.my,Bandar,SK,676,53,TIADA,TIADA,111.8195167,2.298266667
9662,SARAWAK,PPD SIBU,Rendah,SK,YBE3102,SEKOLAH KEBANGSAAN SIBU BANDARAN NO 3,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,084332512,084344890,YBE3102@moe.edu.my,Bandar,SK,538,60,ADA,ADA,111.8245667,2.3135
9663,SARAWAK,PPD SIBU,Rendah,SK,YBE3201,SEKOLAH KEBANGSAAN SG MENYAN,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,TIADA,TIADA,YBE3201@moe.edu.my,Luar Bandar,SK,74,13,TIADA,TIADA,112.049873,2.165203
9664,SARAWAK,PPD SIBU,Rendah,SK,YBE3203,SEKOLAH KEBANGSAAN BATU 15,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,084214332,084214332,YBE3203@moe.edu.my,Bandar,SK,328,32,TIADA,TIADA,111.990017,2.285376
