News,Label
"Kementerian Pengangkutan memperjelaskan dakwaan bahawa terdapat larangan daripada pihak kerajaan dari membenarkan pramugari syarikat penerbangan memakai pakaian patuh syariah, sepertimana yang hangat diperkatakan. Menurut Timbalan Menteri Pengangkutan, Datuk Kamarudin Jaffar, kerajaan tiada sebarang halangan bagi mana-mana syarikat penerbangan untuk menetapkan pakaian seragam pramugari yang menepati kehendak syariah Islam selagi mana ia mematuhi kriteria-kriteria yang ditetapkan Pihak Berkuasa Penerbangan Awam Malaysia (CAAM) dan International Civil Aviation Organization (ICAO). Katanya lagi, CAAM menetapkan supaya syarikat penerbangan perlu menyediakan pakaian seragam yang membolehkan pramugari dan pramugara menjalankan tugas-tugas keselamatan dalam tempoh yang ditetapkan. “Ini adalah satu keperluan bagi syarikat-syarikat penerbangan memperolehi sijil keselamatan. Dalam hal ini juga syarikat penerbangan bebas memilih pakaian seragam asalkan ia mematuhi kriteria sebagai pakaian yang tidak menghalang tugas semasa pengungsian kecemasan dan berdasarkan kesesuaian dan imej korporat masing-masing.” ",Real
Peningkatan Ringgit Jejaskan Jumlah Ketibaan Pelancong Asing Di Malaysia? Tular di media sosial dakwaan kononya ketibaan pelancong asing di Malaysia akan terjejas kerana peningkatan nilai ringgit. ,Fake
"Menurut Menteri Pelancongan dan Kebudayaan, Datuk Seri Mohamed Nazri Abdul Aziz, jumlah ketibaan pelancong asing di negara ini tidak akan terjejas walaupun ringgit meningkat lebih tinggi kepada paras 3.99 berbanding dolar Amerika Syarikat (AS), memandangkan kuasa beli pelancong asing termasuk Singapura masih tinggi iaitu tiga kali ganda, apabila mereka berkunjung ke Malaysia. “Pelancong suka dengan keadaan cuaca negara kita yang amat baik, pemandangan yang cantik dan makanan, yang menjadikan mereka suka berkunjung kepada negara ini.” ",Real
Kesan Dakwat Jari PRU14 Jejas PRK Sungai Kandis?,Fake
"Suruhanjaya Pilihan Raya memperjelaskan dakwaan bahawa kesan dakwat jari PRU14 yang masih melekat akan menjejaskan ketelusan Pilihan Raya Kecil (PRK) Sungai Kandis sepertimana yang hangat diperkatakan. Pengundi di Dewan Undangan Negeri (DUN) Sungai Kandis yang masih mempunyai kesan dakwat Pilihan Raya Umum ke-14 (PRU14) di jari mereka, tidak terjejas hak untuk mengundi pada Pilihan Raya Kecil (PRK) kawasan itu 4 Ogos depan. Timbalan Pengerusi Suruhanjaya Pilihan Raya (SPR) Tan Sri Othman Mahmood berkata, pengundi tidak perlu bimbang kerana SPR telah mengambil langkah sewajarnya berkaitan perkara itu termasuk akan mengadakan taklimat dengan semua petugas pilihan raya. Menurut beliau, dalam proses pilihan raya setiap pengundi akan diperiksa jari mereka untuk memastikan ia bebas daripada sebarang tanda dakwat sebelum diberikan kertas undi. Dalam pada itu, Othman berkata, proses pengundian pada PRK ini akan dihadiri dan disaksikan oleh wakil-wakil calon yang bertanding. Selain itu juga, beliau berkata, pemerhati-pemerhati pilihan raya terdiri daripada beberapa organisasi dan pertubuhan bukan kerajaan (NGO) yang dilantik oleh SPR akan turut menyaksikan proses berkenaan. ",Real
Peminjam Gagal Bayar PTPTN Akan Disenaraikan Dalam Status Bankrap?,Fake
"Tular di media sosial dakwaan bahawa peminjam yang gagal membayar hutang Pinjaman Tabung Pendidikan Tinggi Nasional (PTPTN) akan disenaraikan dalam status bankrap. Timbalan Menteri Pendidikan, YB Teo Nie Ching kecewa kenyataannya mengenai peminjam Perbadanan Tabung Pendidikan Tinggi Nasional (PTPTN) diputar belit segelintir media dan netizen media sosial. Teo berkata, kenyataannya di Dewan Rakyat awal minggu ini tidak bermaksud kerajaan akan melaksanakan hukuman meletakkan peminjam yang gagal membayar hutang PTPTN dalam status bankrap. Tegas beliau, “Saya sangat kecewa kerana maksud saya sebenarnya membandingkannya dengan sistem perbankan swasta, jika penghutang gagal membayar hutang mereka akan disenarai bankrap, tetapi tidak adil untuk kita lakukan perkara sama pada bekas pelajar yang gagal bayar PTPTN, itu maksud saya”. ",Real
Pelajar UiTM Dengkil Jatuh Bangunan Kerana Buaian Yang Dipasang Di Atas Balkoni Biliknya? Hangat diperkatakan di media sosial dakwaan bahawa pelajar Universiti Teknologi Mara (UiTM) yang meninggal dunia akibat terjatuh dari sebuah bangunan adalah disebabkan oleh mangsa yang terjatuh dari buaian (hammock) yang dipasang di atas palang balkoni luar biliknya.,Fake
"Ketua Polis Daerah Sepang, Asisten Komisioner Abdul Aziz menafikan dakwaan yang tular dalam laman sosial bahawa kematian Nik Muhammad Addin disebabkan terjatuh dari buaian (hammock) yang dipasang mangsa di atas palang balkoni luar biliknya. Menurutnya, penuntut UiTM itu terjatuh ketika duduk di atas palang besi balkoni luar bilik asramanya dan dipercayai tergelincir kerana gagal mengimbangi badan sebelum terjatuh dalam kejadian kira-kira pukul 11.30 malam. “Rakaman percakapan rakannya yang turut berada di situ menunjukkan mangsa sedang bercakap di telefon sambil duduk atas besi palang balkoni menghadap ke luar bangunan dan secara tiba-tiba tergelincir lalu jatuh.” Tiada unsur jenayah dalam kejadian tersebut dan kes diklasifikasikan sebagai mati mengejut. ",Real
Kerajaan Berhasrat Mansuh Skim Pencen Perkhidmatan Awam? Hangat diperkatakan di media sosial dakwaan kononnya kerajaan berhasrat memansuhkan skim pencen perkhidmatan awam.,Fake
"Menteri Kewangan Kedua Datuk Seri Johari Abdul Ghani berkata, kerajaan tidak berhasrat memansuhkan skim pencen perkhidmatan awam sedia ada. Menurut beliau, “Kerajaan tidak berhasrat untuk memansuhkan Skim Pencen sedia ada malah akan mempertimbangkan kemungkinan memberi pilihan kepada kakitangan awam baharu pada masa akan datang melalui skim potongan Kumpulan Wang Simpanan Pekerja (KWSP).” ",Real
Projek Lebuhraya Pan-Borneo Tidak Berjalan Dengan Lancar ? Tular di media sosial yang mendakwa Lebuhraya Pan-Borneo di zon negeri Sarawak tidak berjalan dengan lancar mengikut waktu yang ditetapkan.,Fake
"Menurut Menteri Kerja Raya Baru Bian, perkembangan projek Lebuhraya Pan Borneo di Sarawak berjalan dengan lancar dan mendahului jadual. Beliau dimaklumkan setakat 25 Mei lalu, peratusan siap projek di bahagian Sarawak adalah sekitar 22 peratus, iaitu dua peratus melebihi sasaran yang ditetapkan berbanding di Sabah yang mengalami kelewatan satu hingga 36 peratus di sesetengah sektor. “Diharapkan perkembangan ini dapat diteruskan.” ",Real
"Jabatan Kesihatan Terengganu Keluarkan Senarai Pasaraya Positif HFMD? Tular di media sosial dakwaan bahawa Jabatan Kesihatan Negeri Terengganu telah mengeluarkan satu kenyataan berkenaan beberapa pasar raya di negeri itu positif virus penyakit tangan, kaki dan mulut (HFMD).",Fake
"Menurut kenyataan rasmi Jabatan Kesihatan Negeri Terengganu: 1. Jabatan Kesihatan Negeri Terengganu memandang serius dakwaan yang menyatakan pihak Jabatan ini telah mengeluarkan satu kenyataan berkenaan positif virus Penyakit Tangan, Kaki dan Mulut (HFMD) di beberapa pasaraya di Negeri Terengganu. 2. Jabatan Kesihatan Negeri Terengganu dengan ini menafikan sekeras-kerasnya pernyataan tersebut telah dikeluarkan oleh Jabatan ini dan maklumat yang ditularkan tersebut adalah tidak benar. 3. Orang ramai dinasihatkan supaya menyemak kesahihan sesuatu maklumat berkaitan HFMD dengan Jabatan Kesihatan Negeri Terengganu terlebih dahulu sebelum mempercayai atau menyebarkannya. ",Real
Terdapat Serangan Obor-Obor Merah Di Perairan Johor? Hangat diperkatakan di media sosial dakwaan bahawa berlaku serangan obor-obor merah di sekitar perairan negeri Johor.,Fake
"Jabatan Taman Laut Malaysia Johor (JTLMJ) menafikan berlaku serangan obor-obor merah di sekitar perairan negeri ini seperti yang ditularkan dalam media sosial. Menurut laman rasmi Facebook JTLMJ, pihaknya turut menafikan ada mengeluarkan amaran kepada orang ramai supaya tidak mengunjungi dan mandi di pantai dalam perairan Mersing serta Sedili. ",Real
"Unsur Khianat Dalam Letupan Di Kampung Sebiew, Bintulu? Tular di media sosial dakwaan kononya terdapat unsur kianat atau jenayah dalam satu kejadian letupan di Kampung Sebiew, Bintulu, Sarawak.",Fake
"Polis menjelaskan kejadian seorang penganggur cedera parah dalam kejadian letupan di Kampung Sebiew tiada unsur kianat atau jenayah. Ketua Polis Bintulu, Supt Zulkipli Suhaili berkata hasil siasatan Unit Bom Ibu Pejabat Daerah (IPD) Bintulu yang bergegas ke lokasi kejadian mendapati letupan kecil itu berlaku ketika mangsa sedang membakar wayar untuk mendapatkan tembaga di dalamnya. “Saya menasihatkan masyarakat supaya tidak membuat sebarang spekulasi berkenaan kejadian itu. Siasatan awal mendapati tiada sebarang unsur khianat atau jenayah dalam kes ini namun siasatan lanjut masih dijalankan.”   ",Real
Orang Ramai Dinasihat Tidak Keluar Rumah Selepas Jam 11 Malam Ikutan Bacaan Suhu Terendah Di Seluruh Negara ? Tular di media sosial dakwaan bahawa Jabatan Meteorologi Malaysia (MMD) telah mengeluarkan satu kenyataan kononnya bacaan suhu terendah telah dicerap di seluruh negara akibat perubahan tolakan angin monsun dari Filipina dan orang ramai dinasihati supaya tidak berada di luar rumah selepas jam 11 malam.,Fake
"MMD menafikan tular berkaitan suhu terendah yang tersebar luas melalui media sosial. Tular tersebut yang menasihatkan supaya masyarakat umum tidak berada di luar rumah selepas jam 11 malam adalah tidak benar. Menurut MMD, suhu minimum yang direkodkan adalah normal iaitu sekitar 23 darjah Celsius yang lazimnya berlaku pada waktu subuh. ",Real
"Kanak-Kanak Meninggal Dunia Akibat HFMD Di Kluang, Johor? Tular di media sosial dakwaan bahawa seorang kanak kanak-kanak berusia dua tahun telah meninggal dunia di Hospital Besar Enche Hajah Kalsom, Kluang akibat penyakit penyakit Tangan, Kaki dan Mulut (HFMD).",Fake
,Real
Cukai Jualan dan Perkhidmatan (SST) Akan Lebih Membebankan Rakyat?,Fake
"Kementerian Kewangan memperjelaskan dakwaan bahawa Cukai Jualan dan Perkhidmatan (SST) yang berkadar 10 peratus cukai untuk jualan dan enam peratus untuk perkhidmatan akan lebih membebankan rakyat berbanding Cukai Barang dan Perkhidmatan (GST), sepertimana yang hangat diperkatakan. Menurut Menteri Kewangan, YB Lim Guang Eng, cukai SST tidak akan membebankan rakyat berbanding cukai GST memandangkan kerajaan hanya akan mengutip RM21 bilion setahun dan ‘memulangkan’ perbezaan RM23 bilion dari RM44 bilion unjuran GST bagi 2018 kerajaan terdahulu kepada mereka. “Menurut mereka, pengumuman saya bahawa pengenalan semua sistem percukaian lama dengan cukai jualan pada 10 peratus dan cukai perkhidmatan sebanyak enam peratus bermakna kadar cukai adalah pada 16 peratus, lebih tinggi berbanding enam persatu GST. Ini adalah tidak benar dan amat mengelirukan, kerana kita tidak boleh sewenang-wenangnya menambah peratusan cukai jualan (sales tax) dan cukai perkhidmatan (services tax).” Beliau menambah, sebaliknya, cukai SST dikenakan ke atas produk dikilangkan dan produk yang diimport yang tertentu, dan bukan ke atas semua produk yang diproses, seperti yang diamalkan dalam sistem cukai GST. Cukai perkhidmatan pada kadar enam peratus dikenakan ke atas perkhidmatan yang tertentu sahaja, dan bukan semua jenis perkhidmatan, seperti yang diamalkan dalam sistem cukai GST. Oleh itu katanya, adalah salah untuk mendakwa cukai jualan 10 peratus adalah lebih tinggi daripada cukai GST enam peratus. ",Real
Ketua Pegawai Operasi Prasarana Meletakkan Jawatan? Tular di media sosial dakwaan bahawa Presiden dan Ketua Pegawai Eksekutif (CEO) Kumpulan Prasarana telah meletakkan jawatan.,Fake
"Prasarana Malaysia Bhd (Prasarana) menolak dakwaan tempoh perkhidmatan Presiden dan Ketua Pegawai Eksekutif Kumpulannya, Masnizam Hisham akan ditamatkan pada masa terdekat atau meletakkan jawatan. Prasarana dalam kenyataannya berkata, Lembaga Pengarah menolak dakwaan berkenaan dan menzahirkan keyakinan mereka terhadap keupayaan serta kepimpinan Masnizam dalam menguruskan Prasarana. ",Real
Pengusaha Warung Tepi Jalan Di Wilayah Persekutuan Harus Tukar Kepada Perniagaan Kenderaan Saji ?,Fake
"Menteri Wilayah Persekutuan, Datuk Seri Tengku Adnan Tengku Mansor memperjelaskan laporan bahawa pengusaha warung tepi jalan yang berniaga di Wilayah Persekutuan mesti bertukar kepada perniagaan kenderaan saji dalam tempoh dua tahun sebelum 2020 sepertimana yang dilaporkan media. Menurut Datuk Seri Tengku Adnan Tengku Mansor, saranan itu untuk menjadikan Wilayah Persekutuan sebagai bandar raya bersih dan bebas warung di tepi jalan menjelang 2020. “Kami membuka peluang kepada semua peniaga khususnya anak muda yang berkelayakan untuk memohon geran sebanyak RM10,000 yang disediakan kerajaan bagi mereka yang ingin berniaga makanan menggunakan kaedah ‘foodtruck’. Kementerian menyarankan lebih banyak peniaga gerai dan warung di tepi jalan untuk mengambil peluang dengan program yang diperkenalkan kerajaan untuk mengubah perniagaan mereka sebelum menjelang 2020.” “Program ini juga turut bekerjasama dengan TEKUN, MARA dan Kementerian Dalam Negeri, sementara lesen perniagaan ‘foodtruck’ ini akan dikeluarkan Dewan Bandaraya Kuala Lumpur (DBKL).” 
 ",Real
Waspada Pemanggil Telefon Menyamar Pegawai Bank Atau ASNB,Fake
Orang ramai dinasihatkan tidak berkongsi maklumat peribadi atau mengikut arahan pemanggil yang mendakwa pegawai bank atau  Amanah Saham Nasional Berhad (ASNB). ,Real
Giant Seri Manjung Jual Barang Tidak Sama Harga Seperti Yang Dipamerkan?,Fake
,Real
"Amaran Serangan Siber ‘Ransomware’ Di Platform Perbankan Dan Pembelian Dalam Talian Di Malaysia? Tersebar luas sebuah mesej yang dikitar semula di media sosial, dakwaan kononnya terdapat amaran serangan siber ‘",Fake
"Menurut kenyataan yang dikeluarkan pada tahun 2017: Ketua Pegawai Eksekutif CyberSecurity Malaysia, Datuk Dr Amirudin Abdul Wahab menafikan ada mengeluarkan kenyataan sedemikian. Dalam pada itu, Persatuan Bank-Bank Malaysia (ABM) menyatakan bahawa mesej elektronik mengenai gangguan terhadap perbankan dalam talian/Internet dan perkhidmatan pengeluaran wang automatik (ATM) kemungkinan disebabkan serangan ransomware, yang tular di media sosial sekarang ini adalah tidak benar, Persatuan itu berkata, bank yang menawarkan perbankan dalam talian/Intenet dan perkhidmatan ATM kini beroperasi seperti biasa. “Manakala sesetengah bank di seluruh negara mungkin mengalami gangguan sekali-sekali dalam tempoh ini. Gangguan perkhidmatan ATM itu mungkin disebabkan masalah penyelenggaran biasa seperti keperluan pengisian semula mesin atau pengurusan sistem rutin,” katanya. Selain itu, pihak Majlis Keselamatan Negara (MKN) melalui Pusat Kawalan dan Penyelarasan Siber Negara (National Cyber Coordination and Command Centre (NC4)) telah mengeluarkan  kepada orang awam serta organisasi, yang menjelaskan langkah-langkah pencegahan yang boleh diambil dan panduan bagi melindungi sistem masing-ma­sing daripada ancaman ransomware WannaCry. ",Real
Kawad “Goose Step” ATM Ikut Gaya Tentera Komunis?,Fake
Angkatan Tentera Malaysia (ATM) menjelaskan dakwaan kononnya latihan kawad ‘goose step’ oleh sekumpulan anggota tentera darat yang tular di media sosial baru-baru ini adalah menyerupai latihan kawad tentera komunis. ,Real
Wanita Dari Luar Negara Mencari dan Menipu Lelaki Tempatan?,Fake
Orang ramai dinasihatkan agar berwaspada dengan wanita dari luar negara yang mencari dan menipu mangsa dalam kalangan lelaki rakyat tempatan. Wanita warga luar negara tersebut akan berkawan dengan mangsa sebelum memujuk mangsa untuk melakukan aksi tidak senonoh dengan menggunakan webcam bagi tujuan merekod adegan tersebut dan mengugut mangsa memberikan wang sebagai balasan untuk tidak menyebarkan video terbabit. ,Real
"Terdapat 2000 Kekosongan Penggantian Jemaah Haji Kerana Pembatalan ? Tular di media sosial dakwaan bahawa terdapat 2000 kekosongan untuk penggantian jemaah haji tahun 2018 kesan pembatalan terhadap sesetengah jemaah haji, sepertimana yang tular di media sosial.",Fake
"Menurut Lembaga Tabung Haji dalam satu kenyataan, m ",Real
Diskriminasi Kaum Dalam Pengambilan Pelajar Kolej Vokasional ?,Fake
"Kementerian Pendidikan memperjelaskan dakwaan bahawa pengambilan pelajar bagi kemasukan ke kolej vokasional mendiskriminasikan kaum tertentu sepertimana yang hangat diperkatakan. Gambar hiasan. Sumber gambar : Kementerian Pendidikan Malaysia Timbalan Menteri Pendidikan II Datuk Chong Sin Woon menegaskan pengambilan pelajar bagi kemasukan ke kolej vokasional adalah terbuka kepada semua kaum tanpa peruntukan kuota tertentu untuk mana-mana kaum.   Menurut beliau “penyediaan tempat-tempat baharu untuk latihan vokasional ini tidak melihat kepada kouta, sama ada Melayu, Cina, India, Bumiputera, ia terbuka kepada semua pelajar yang ingin mengikuti kemahiran tersebut.” ",Real
Parlimen Hidangkan Menu Mewah Kepada Anggota Parlimen? Tular di media sosial dakwaan bahawa Parlimen Malaysia telah menghidangkan makanan mewah kepada anggota-anggota parlimen.,Fake
"Menurut Setiausaha Bahagian Komunikasi Korporat Parlimen, Tengku Nasaruddin Tengku Mohamed, Parlimen Malaysia tidak menyediakan menu sajian mewah kepada Anggota Parlimen pada perasmian pembukaan Persidangan Parlimen ke-14 semalam. “Parlimen tidak pernah berbelanja mewah untuk tujuan tersebut. Perbelanjaan adalah mengikut tatacara kewangan yang telah ditetapkan. Kadar kelayakan bagi majlis tersebut adalah RM120 untuk seorang tetamu namun Parlimen hanya meluluskan RM50 untuk seorang bagi tujuan tersebut, di mana jumlah keseluruhan kos hidangan meja utama seramai lapan orang tetamu adalah RM400.” Menu daging wagyu yang telah ditularkan itu merupakan menu tambahan yang disediakan pihak katerer bagi meraikan pelantikan Yang Dipertua Dewan Rakyat yang baharu dan bukan dipesan oleh pihak pengurusan Parlimen Malaysia. ",Real
Harga Barangan Akan Meningkat Berikutan Perlaksanaan Cukai SST?,Fake
"Jabatan Kastam Diraja Malaysia (JKDM) memperjelaskan dakwaan bahawa harga barang akan naik selepas perlaksanaan cukai SST, sepertimana yang hangat diperkatakan. Ketua Pengarah Jabatan Kastam Diraja Malaysia (JKDM), Datuk Seri T Subromaniam berkata, melalui SST, jumlah barangan dikenakan cukai akan berkurangan berbanding pelaksanaan Cukai Barang dan Perkhidmatan (GST). Majoriti barangan akan dikecualikan cukai dalam pelaksanaan Cukai Jualan dan Perkhidmatan (SST) yang diperkenalkan semula, 1 September 2018 “Pelaksanaan SST jauh lebih mudah daripada GST. Jika sebelum ini kita berjaya melaksanakan GST, maka tiada sebab untuk kita tidak dapat melaksanakan SST. Majoriti barangan akan dikenakan cukai pada kadar sifar, manakala sebahagiannya pula lima dan 10 peratus.” ",Real
