"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"The Kettlebowl","We would like to develop LOW CALORIE Ice Cream in Malaysia - all the pleasure, none of the guilt!","he Kettlebowl Granolas are lovingly handcrafted in small batches every weekend to ensure optimum freshness. Our recipes were developed by a pair of fitness enthusiasts so you can be reassured that the ingredients used are wholesome and free of preservatives. ",2018,Malaysia,http://www.thekettlebowl.com,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,TIDFIT,"Protein is essential to every single body’s health ","A Good-Tasting Snack Food Made with Nutritious Wholesome Ingredients for Sustained Energy to People for A Joyous Well-Fed Day
",2018,Malaysia,http://www.tidfit.com,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Travelight,"Travelight transports luggage from hotel to airport so that travellers can enjoy their last day of vacation without being tied down by luggages!"," a team of avid travelers who understand the hassle of having to drag your luggage all
around the city or spending your precious time having to go back to hotel to collect it.",2018,Malaysia,http://www.travelight.co,Education,"Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Urban Art Central","Enabling the creation of public art everywhere.","We craft art-based campaigns for organizations.","Not Available",Malaysia,"http://No, but here are some of our FB pages: http://bit.ly/FBurbanArt  , http://bit.ly/FBSchools","Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","ATM Cafe","Catering services","To provide catering service to Tesco Malaysia and its stores via Café and Canteen Operators. Base of operations will be at selected stores and logistic centres namely in Tesco Selayang and Klang valley region. Each Café / Canteen will be equipped with proper kitchen and trained cooks.","Not Available",Malaysia,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",AWF,"Not Available","To provide catering service to Tesco Malaysia and its stores via Café and Canteen Operators. Base of operations will be at selected stores and logistic centres namely in Tesco Selayang and Klang valley region. Each Café / Canteen will be equipped with proper kitchen and trained cooks.","Not Available",Malaysia,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Coffeezone MY","Not Available","The coffee shop industry is a booming one in Malaysia for the past 5 years. The welcoming environment has invited many coffee drinks entrepreneurs to establish shops and booths around the country. Especially among students, coffee is a popular drink that is seen not only as something practical, but has become a symbol of urban life and trendiness. CoffeeZone is a coffee drink entrepreneurship that idealise quality coffee at affordable price, targeting the student population in tertiary education institution. Coffeezone had its first establishment in Student Mall, International Islamic University Malaysia Gombak and UniKL Kampung Baru in March 2016",2017,Malaysia,http://coffeezone.my/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",DMT,"Not Available","Discover Muaythai is a Sports Social Business that aims to empower at-risk and underprivileged Malaysian youth by improving their socio-economic and self-development through values of Muaythai such as Discipline, Respect, and Honour.
","Not Available",Malaysia,http://diamondmuaythai.com/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Gading Emas","Sebuah syarikat yang menjalankan perniagaan menternak dan membekalkan lobster air tawar serta memberi latihan ternakan LAT pada penternak baru.","Sebuah syarikat yang menjalankan perniagaan menternak dan membekalkan lobster air tawar serta memberi latihan ternakan LAT pada penternak baru.","Not Available",Malaysia,https://www.facebook.com/lobsterairtawarkelantan2u/,Agriculture,"Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Instech Global Resources / Stall Lipat","We provide portable package for street food business for B40 who want to start their own business","Instech Global Resources moves with our brand name Stall Lipat, provides complete package for street food business such as burger, waffle and fried chicken (ayam gunting) especially to B40 group of people who want to set up their own street food business.  Our street food business packages are compact and portable as it can be fitted into small car. So our beneficiaries can use their own vehicle as mode of transportation without having to spend a lot of money to buy van or small lorry. Each beneficiaries will get their own personalized design for their stall because we will design their stall according to their own brand.  ",2014,Malaysia,http://www.facebook.com/Stalllipat,"Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Joe's Barber","Not Available","Joe’s Barber Shop, established in 2000, is a business entity specialising in haircut services. Besides hair salon, the business also selling hair product such as “Pomade” for hair care. To date, the business operates 3 outlets in Langkawi with 5 staff per each outlets. To scale the operations, the business plans to add one outlet in Kuah, Langkawi.",2000,Malaysia,http://joes47500.com/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",MyFizro,"Manufacturer provides unique Malaysian ice-cream.","MyFizro is a manufacturer that provides unique Malaysian ice cream with different flavors where the flavour of the ice cream has its own nutrition value via the fruit extract.The business is very unique where they have 4 different distribution channels which are Myfizro@Grocery (retail outlets), Myfizro@Home (for budding entrepreneurs), Myfizro@Work (at workplaces), Myfizro@Events (sale at events).",2016,Malaysia,http://www.myfizro.com.my/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Rich Girl","Manufacturing powder based ice cream. ","Liyana Sweetland Resources, established in 2016, is a business entity, sole proprietorship specialising in manufacturing powder based ice cream.Liyana Sweetland is selling its products under the brand name Rich Girl. The business operates 3 outlets in Serambi Teruntum (Kuantan, Pahang) as well as mobile outlet (caravan). To scale the operations the business plans to facilitate microfranchising through creating outlets in universities and also mobile units.",2016,Malaysia,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","SR Tourism","Not Available","SR Tourism Management Consultants Sdn Bhd also known as ‘Kampungstay Desa Murni’, registered in 30 June 2004 is a business entity specialising in domestic and international tourism. Their main attractions are homestay accommodation, meals, transportation, tourist guides, rental of program sites such as seminars, courses, family day packages and provides 'inbound' and 'outbound' program tours / tours for domestic and foreign tourists.. They are currently based in Temerloh, Pahang.",2004,Malaysia,"Not Available","Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",SURI,"A New Lease of Life","SURI is a Social Enterprise that empowers low-income single mothers in our community Sg.Udang Klang who struggle with financial challenges yet aspire to improve their household income to greater than RM1,500.00 a month.",2017,Malaysia,https://www.surilifestyle.com/,Education,"Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Walter Barber","Not Available","Enabling the work of the barbershop is based on an educational institute, Walter Academy that trains youth that are struggling, academically in 2 months to become a professional stylist in Walter Barber.","Not Available",Malaysia,https://walterbarbershop.com/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2018",PUSH,"Not Available","Not Available","2018 Jan 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Yuhaso ","Car wash and auto detailing services.","Yuhaso Enterprise Car Wash is an enterprise established in 2010, providing car wash service and auto detailing services.",2010,Malaysia,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"PUSH 2019",PUSH,"Not Available","Not Available","2019 Okt 01 24:00 PG +08:00","2019 Okt 01 24:00 PG +08:00","Not Available","Not Available",Athena,"To be the leading and the most innovative company specializing in feminine hygiene products & services while contributing towards the socio economic development","Athena Holdings Sdn Bhd is the leading and the most innovative social 
 enterprise company in Malaysia since 2015 that specializes in feminine hygiene products & services while contributing towards socio-economic development. We eliminate the experience of physical discomfort, like rashes and itching, by creating something better, natural solutions for personal care. On the other hand, Athena that impersonates wise and strength, are highly committed to delivering women empowerment programs to the underprivileged groups.
",2015,Malaysia,https://www.athenaempowers.com/,"Consulting & Services","Not Available","Not Available","Not Available","Not Available"
